
\\ Begins the configuration of the alarm system, 04.06.2014 04:54:19

04.06.2014 04:54:19.891 - The LTM data was read from the file "C:\Program Files\Siemens\WinCC\bin\LTMDatenENU.csv"
04.06.2014 04:54:20.171 - The text "Status" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Acknowledged" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Class" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Type" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Comment" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Info" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Loop in Alarm" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Priority" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Source" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Area" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Event" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Batch name" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Operation" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Free 1" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Free 2" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Free 3" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Free 4" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Free 5" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Process_value_1" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Process_value_2" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Process_value_3" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Process_value_4" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Process_value_5" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Process_value_6" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Process_value_7" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Process_value_8" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Process_value_9" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Process_value_10" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "Connection @6_s@ not  established" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "@105_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "PERFMON:@7_s@ is low" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "@1_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.171 - The text "PERFMON:@7_s@ is high" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@1_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "PERFMON:@7_s@ is low" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@1_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "PERFMON:@7_s@ is high" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@1_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "PERFMON:@7_s@ is low" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@1_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "PERFMON:@7_s@ is high" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@1_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "Loss of redundancy of terminal adapter @2_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@1_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "Terminal adapter @2_s@ disconnected" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@1_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "CAS: Archive servicer cannot be started, error: @3_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@10_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "CAS: Archive service could not be stopped, error: @3_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@10_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "CAS: Backup process failed, error: @3_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@10_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "CAS: Backup connection failed, error: @3_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@10_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "CAS: Backup disconnection failed, error: @3_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@10_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "CAS:  Import from archive '@2_s@' failed, error: @3_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@10_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "CAS: archive '@2_s@', Error during application: @3_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@10_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "No symbolic name could be assigned to the physical server." will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@10_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "Caution: No license available: Long-term archiving of the SIMATIC PCS7 StoragePlus Servers is therefore disabled." will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@10_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@102_s@: Acknowledgment @9_s@, @8_s@ on @100_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@102_s@: Acknowledgment @9_s@, @8_s@ on @100_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@1_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@2_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@102_s@: Hide Manually @9_s@, @8_s@ on @100_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@102_s@: Hide Manually @9_s@, @8_s@ on @100_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@1_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@2_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@102_s@: Show Manually @9_s@, @8_s@ on @100_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@102_s@: Show Manually @9_s@, @8_s@ on @100_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@1_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@2_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "The connection to the master was interrupted" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@105_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "LBMRT: Error" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@1_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "Group display error at start up" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@1_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@3_s@: Block is locked to @6_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@3_s@: Block is locked to @6_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@1_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@2_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@3_s@: Block is released from @6_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@3_s@: Block is released from @6_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@1_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@2_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.181 - The text "@3_s@: Acknowledgment  @4_s@, @5_s@  on @6_s@" will be saved in the language "ENU" with the language ID 1033
